N,X,Y
29936,476342.82956,4941971.55129
29937,479036.43673,4938747.57699
29938,479775.92139,4942760.80339
29939,480086.57114,4947568.56813
29940,482740.57511,4942767.76345
29941,479488.43399,4937131.4628
29942,481083.77019,4937117.8331
29943,479314.29808,4943568.38169
29944,479821.18102,4943565.44691
29945,479533.60004,4946533.45635
29946,479585.07141,4946868.53916
29947,476746.87574,4941172.85439
29948,476737.44349,4941969.34264
29949,478723.52251,4942778.28734
29950,479368.14196,4944760.44896
29951,479933.23709,4944792.77187
29952,479379.00675,4945208.51823
29953,479490.72874,4946287.21238
29954,479974.60296,4945962.6681
29955,479582.83459,4947289.21428
29956,479572.95583,4947573.72703
29957,476421.10935,4935582.99454
29958,477376.33847,4935144.15527
29959,476688.96473,4937955.59722
29960,476713.4837,4938483.58768
29961,477008.67867,4937153.56221
29962,476766.41728,4937686.50332
29963,478519.87373,4937141.82187
29964,476742.18855,4939735.92352
29965,476744.15803,4940151.58234
29966,475520.82063,4941173.59983
29967,475806.40696,4941172.30355
29968,474903.19935,4940961.35612
29969,476737.83328,4939164.20462
29970,475949.05551,4941175.43744
29971,476750.86619,4940782.05571
29972,477634.40007,4935143.25983
29973,477403.76692,4935951.05839
29974,477199.76555,4936730.44729
29975,477398.08915,4935643.38548
29976,476775.83711,4947905.09819
29977,476584.89746,4943981.25053
29978,476734.3008,4947154.32969
29979,476823.65606,4947582.89799
29980,476983.67034,4947584.10299
29981,478729.00767,4946372.09846
29982,476700.00442,4943576.49656
29983,477063.05769,4943535.20899
29984,476706.94086,4947127.87959
29985,476572.62886,4944096.82021
29986,476910.96373,4947375.52741
29987,476751.43448,4947950.72988
29988,476722.20021,4944410.97513
29989,476983.55295,4944435.92135
29990,479457.45095,4945294.46789
29991,479435.08488,4945640.33688
29992,476191.6089,4943577.90429
29993,476634.97822,4943576.73122
29994,476487.82981,4943237.35417
29995,476407.39461,4943579.77928
29996,476469.01099,4943296.29599
29997,475444.47325,4944382.26697
29998,476037.23238,4944375.71019
29999,475353.92613,4944383.27807
30000,476279.30334,4944374.03977
30001,476658.51188,4944406.09503
30002,476665.62738,4947582.91168
30003,475784.07736,4947596.5991
30004,476757.42743,4947568.13988
30005,478145.46012,4944547.96905
30006,478279.10489,4944560.62622
30007,478182.53226,4943574.21215
30008,478544.6137,4943572.00077
30009,478733.19108,4943571.82208
30010,478734.43189,4943973.156
30011,477088.61003,4943517.67855
30012,477330.05305,4943576.58951
30013,478075.39617,4943574.13023
30014,477233.11026,4943656.24254
30015,477119.8721,4943567.33249
30016,477466.35775,4944482.54087
30017,477828.43594,4944517.2793
30018,477260.21309,4944462.71264
30019,478013.08341,4944535.31032
30020,478852.61866,4943571.87469
30021,478972.99602,4943571.37101
30022,478723.97566,4942891.92221
30023,478723.97564,4942988.34095
30024,478732.50024,4943313.55966
30025,479208.98809,4943568.94163
30026,479089.40478,4943569.77159
30027,478740.47801,4944509.54979
30028,478735.50654,4944082.90117
30029,478736.05133,4944224.41749
30030,478736.92828,4944322.27761
30031,479321.09828,4945024.64069
30032,477136.07132,4947583.89485
30033,477966.90379,4947198.88324
30034,477965.86403,4947591.00758
30035,478959.34835,4947586.02784
30036,477720.88211,4948413.63657
30037,477426.63452,4948996.28758
30038,477557.99826,4949130.9061
30039,477441.31877,4949003.67879
30040,479365.14819,4945958.1431
30042,481964.15785,4944769.34563
30043,482751.73335,4945165.97825
30044,479957.47528,4944785.25418
30045,480753.43997,4944762.84021
30046,480788.28213,4946614.46954
30047,482318.42733,4948945.82064
30048,481947.94496,4943477.7367
30049,482769.83452,4946602.2151
30050,482239.27214,4949061.11912
30051,481874.24135,4949088.34929
30052,482758.51385,4944765.51155
30053,481938.74865,4942768.84219
30054,479939.41252,4943563.41278
30055,480748.19102,4944065.26376
30056,480742.73418,4943564.30273
30057,481948.81134,4943560.82307
30058,481951.14822,4943772.98181
30059,480733.34653,4942755.65866
30060,481235.26626,4942769.73425
30061,480161.77763,4943565.0594
30062,480389.84479,4943564.25258
30063,479982.16156,4943565.27975
30064,480638.52802,4943562.72555
30065,481940.65124,4942967.3389
30066,481957.49445,4944370.47074
30067,481951.78366,4943915.38629
30068,481954.93585,4944192.4144
30069,481956.94422,4944315.3759
30070,482747.11777,4944030.73887
30071,484386.88205,4946764.28227
30072,484381.8114,4948370.75891
30073,483443.98537,4948648.35701
30074,483825.97575,4948609.84292
30075,482762.92344,4948704.45879
30076,482779.9603,4948704.74657
30077,483156.58169,4948706.64102
30078,483339.50735,4948693.50296
30079,484202.96318,4948532.70718
30080,484381.0178,4948501.28207
30081,484378.89183,4948834.31091
30082,484380.49789,4948908.62087
30083,480805.4004,4956619.64694
30084,479902.75657,4955971.45023
30085,477136.21139,4957003.76154
30086,477446.45967,4955205.32861
30087,475953.11689,4957002.51732
30088,479554.42655,4953203.23587
30089,479787.19407,4952436.02823
30090,480382.79268,4956360.98466
30091,478454.4802,4954831.96986
30092,479905.83238,4955942.55888
30093,479574.29573,4958966.19647
30094,480740.21328,4956522.08794
30095,479330.42199,4958038.97802
30096,480368.14269,4958045.06025
30097,479949.91016,4951536.85904
30098,478433.16223,4954848.70373
30099,480378.17217,4956143.27475
30100,479642.03916,4956396.60892
30101,479319.0684,4956400.97054
30102,478884.82102,4956453.25616
30103,478810.06871,4956416.62186
30104,479915.31899,4956395.75079
30105,479858.20625,4956784.50024
30106,479957.87893,4950787.69177
30107,479500.82791,4950789.12792
30108,479650.58258,4956871.13196
30109,479585.91243,4956991.30725
30110,479199.43049,4956409.3539
30111,479031.69205,4956447.66639
30112,478700.6047,4956413.98372
30113,478603.63335,4956455.40622
30114,479756.97113,4949188.72921
30115,480383.33978,4956488.61816
30116,480179.50526,4956397.48717
30117,476619.43704,4950889.34914
30118,477060.02861,4949824.70292
30119,477692.92774,4953000.57201
30120,476314.0478,4953791.96296
30121,477223.46211,4953926.42861
30122,476394.2621,4953210.7012
30123,476416.7233,4952207.53495
30124,477216.15564,4953203.3005
30125,476490.18913,4951287.49676
30126,477020.43545,4951320.13273
30127,477528.5182,4953085.56642
30128,477619.96363,4952739.77895
30129,477564.44073,4953168.75387
30130,478258.63408,4952626.51029
30131,475355.03741,4952727.71079
30132,475293.46569,4953006.09997
30133,475421.52521,4952013.18961
30134,475713.88551,4952045.07371
30135,475366.11092,4952413.41292
30136,475369.21655,4952272.76925
30137,475374.63368,4952239.64566
30138,476273.13754,4952227.83455
30139,475906.04607,4952137.21864
30140,476100.66847,4952232.69265
30141,475197.49231,4954158.29658
30142,476043.06255,4954376.15446
30143,475616.41605,4954018.95388
30144,475626.75968,4953718.43305
30145,475352.48487,4953116.40233
30146,475456.02738,4953191.54419
30147,475499.95785,4953270.57976
30148,475625.86411,4953523.48443
30149,475648.22008,4953656.47827
30150,474760.52813,4955831.36489
30151,474731.65166,4955855.02798
30152,474655.9841,4955915.53297
30153,474817.44297,4955751.71687
30155,476399.27868,4953499.50024
30156,476801.53566,4955089.86981
30157,477535.71497,4951287.10316
30158,477710.54435,4951224.29011
30159,478420.5054,4949195.16979
30160,478199.92716,4949196.35538
30161,478303.63215,4950795.59818
30162,478256.65968,4950795.75633
30163,477760.33023,4950800.44755
30164,477526.46265,4950813.9215
30165,477416.68934,4950071.38189
30166,477426.83162,4950117.22365
30167,477272.49668,4949528.80395
30168,477398.8207,4949991.02043
30169,477371.40307,4949469.47141
30170,477406.30615,4950024.65233
30171,477526.75935,4950489.78027
30172,477443.86973,4950164.15214
30173,477970.15775,4949197.46879
30174,478175.52394,4949196.43785
30175,478103.34467,4949196.7934
30176,478046.37667,4949196.76476
30177,478086.03944,4950796.778
30178,477862.74467,4950798.31797
30179,478169.52845,4950796.49493
30180,477648.2582,4951764.36969
30181,477374.91985,4951285.44352
30182,479030.90133,4949192.71351
30183,478884.64048,4949193.19035
30184,479058.75474,4950792.6584
30185,478701.19216,4950793.38468
30186,478661.05177,4949194.48111
30187,478536.65985,4949195.22681
30188,478495.63955,4950794.51094
30189,478412.46776,4950794.89981
30190,479538.84995,4949190.19458
30191,479152.44061,4949191.87546
30192,478761.38342,4954756.52486
30193,477793.81583,4954243.248
30194,477626.79029,4953793.93721
30195,477816.1859,4954302.04526
30196,477193.77665,4953592.17198
30197,479157.4108,4953352.24808
30198,479158.34218,4953640.2841
30199,476747.33348,4958886.9237
30200,477044.2421,4958885.96872
30201,477168.09177,4957736.80433
30202,477227.94496,4959534.71624
30203,477050.85854,4961648.84516
30204,476900.28202,4961624.16811
30205,477086.12412,4959561.10252
30206,477054.61726,4962613.16135
30207,476480.65713,4958176.50762
30208,476742.25828,4958489.59273
30209,476388.8016,4958091.64216
30210,475907.83001,4958096.42383
30212,475885.57471,4957900.55411
30214,474749.33882,4961711.23781
30215,474754.53107,4962046.69514
30216,474743.49209,4961309.90968
30217,474542.71033,4961312.9232
30218,475067.7588,4962906.16234
30219,475174.80265,4962903.8595
30221,474876.03782,4962908.57528
30222,475038.97991,4962906.27406
30224,475445.26497,4962899.71004
30226,476995.89755,4962245.23509
30227,478824.80145,4958753.67119
30228,479436.32231,4958321.7922
30229,478300.43283,4957205.68236
30230,478397.05105,4957204.46876
30231,478358.73502,4956540.64837
30232,478259.10511,4956543.53891
30233,477154.95744,4957380.27044
30234,478176.36092,4956554.81611
30237,478197.80056,4957206.91777
30238,477094.13897,4958612.63416
30239,477255.62038,4958591.51078
30240,477093.7949,4958560.42569
30241,477321.17407,4958896.09517
30242,478800.45932,4957199.79525
30243,478967.11028,4957198.35998
30244,479584.72634,4957191.26203
30245,479513.47016,4957478.41822
30246,478554.83787,4957202.71932
30247,478701.38752,4957200.89982
30248,478503.57137,4956518.94622
30249,478427.02924,4956539.08621
30250,479180.21374,4957197.22298
30251,479291.30811,4957194.30974
30252,479388.48087,4957193.22032
30253,479584.53296,4957130.27758
30254,479439.58837,4957882.88851
30255,479388.38848,4957930.48516
30256,479572.18969,4959299.56702
30257,478777.56017,4959038.5359
30258,478778.88261,4959271.58651
30260,478798.91642,4958821.29566
30265,477981.10056,4962974.27962
30266,477982.08163,4963306.75411
30267,477985.70623,4963580.12238
30272,478782.05405,4963180.20295
30273,478783.34826,4963284.84082
30277,478780.66388,4963070.45551
30278,478784.89532,4963490.00989
30280,478784.0353,4963397.14558
30281,482745.08519,4951574.3191
30282,481848.98204,4954805.96095
30283,482176.31105,4954001.24937
30285,482079.56688,4950954.29348
30286,482297.8583,4950834.61027
30287,484354.86363,4952647.71402
30289,482146.36163,4956021.38153
30290,482362.43152,4956164.52816
30291,482044.00759,4951013.3772
30292,481654.12197,4950951.7126
30293,481734.02877,4951001.91734
30294,480984.64564,4949180.33008
30295,480708.36905,4949182.14969
30296,480974.5613,4950785.0576
30297,480683.5991,4950779.9238
30298,480278.13012,4950786.26044
30299,480339.55176,4949184.70667
30300,480116.51844,4949186.27857
30301,480482.80023,4949183.7165
30302,480597.75305,4950760.29762
30303,480495.08667,4950758.05231
30304,480398.43334,4950779.56206
30305,481540.19499,4950860.72772
30306,481409.11522,4950783.4574
30308,481228.59422,4950784.75774
30309,481572.90181,4950885.84996
30310,481813.98379,4951041.57009
30311,481897.44606,4951061.21911
30312,481983.61154,4951056.3124
30313,481552.04786,4954807.91515
30314,481551.40186,4954554.64714
30315,480437.52275,4955697.20462
30316,481162.30118,4955799.90699
30317,480034.50793,4956395.38016
30318,479670.92625,4956396.51766
30319,481550.45317,4954250.94834
30320,481550.18603,4954157.63922
30321,481549.81997,4954002.12384
30322,481549.806,4954052.55564
30323,481551.05167,4954404.68578
30324,481550.96294,4954373.69382
30325,481156.37014,4955422.90703
30326,481640.50713,4955847.62503
30327,483559.19141,4951568.41561
30328,484374.02115,4950945.43929
30329,484373.01286,4951183.15801
30330,483459.18187,4950712.55876
30331,483559.75597,4950764.39931
30332,483562.45201,4952661.01604
30333,483393.40606,4952669.78045
30334,482836.47386,4950826.04546
30335,482770.64444,4950824.33254
30336,482512.03809,4950831.58228
30337,482400.19885,4950834.33025
30338,482682.88693,4950827.67783
30339,482587.52256,4950830.0451
30340,482746.56487,4950824.61906
30341,483168.0588,4950828.05991
30342,483046.69995,4950825.48956
30343,483008.68187,4950826.81149
30344,482939.76711,4950826.54904
30345,483363.43126,4950658.04135
30346,483310.04972,4950753.15469
30347,483258.39797,4950842.70987
30348,483281.6598,4950801.99338
30349,483369.02034,4952671.50955
30351,484126.88416,4950944.70969
30352,484257.02652,4950944.83509
30353,484374.9576,4950023.78741
30354,484375.19878,4950417.79548
30355,483713.36349,4950864.42816
30356,483866.35981,4950943.68977
30357,483633.36003,4950801.86908
30358,483928.85726,4950943.9781
30359,484019.94935,4950944.19613
30360,484377.3456,4949570.34429
30361,484376.49299,4949676.31869
30362,484374.68107,4949975.023
30363,484553.88209,4949975.48021
30364,484378.20417,4949368.61713
30365,484376.17428,4949773.7385
30366,484374.94907,4950543.6523
30367,483867.37767,4951572.30282
30368,484159.49521,4952644.08101
30369,483972.49962,4952663.87154
30370,483563.22627,4951970.63531
30371,483564.23693,4951869.9919
30372,483562.99656,4951725.14339
30373,483867.10371,4952665.68957
30374,483799.37007,4952686.40971
30376,483563.70028,4952063.38808
30377,483680.15336,4952671.49205
30379,483775.85566,4952688.24617
30380,484372.01112,4951325.457
30381,484366.34498,4952222.68408
30382,484348.45871,4952423.23156
30383,484342.35021,4952647.0779
30384,484355.61158,4952629.60573
30385,482355.74098,4956177.98758
30387,482111.90948,4957722.27814
30388,482428.29981,4957969.12343
30389,483495.84348,4958958.27549
30390,483783.06,4959288.57506
30391,484246.08211,4960033.90844
30392,482127.08157,4962042.29778
30393,482397.32514,4962348.70076
30394,482468.21547,4958098.9826
30395,482144.53307,4957787.72698
30396,483460.25776,4958963.92105
30397,482114.13013,4958008.86811
30398,482258.78108,4958071.11903
30399,480338.92435,4960057.32797
30400,480283.7874,4960158.80568
30401,481175.85787,4958324.57829
30402,481127.36565,4958246.40612
30403,480583.20424,4957994.19793
30404,481042.06761,4958002.60543
30405,480368.13828,4958043.61617
30406,480381.41472,4957207.44711
30407,479790.74063,4956822.36905
30408,480366.31492,4959961.04528
30409,480375.6822,4959712.74329
30411,480361.78001,4960004.27093
30412,481408.72642,4958057.4111
30413,481735.97602,4958056.47417
30414,481180.56632,4958040.74509
30415,481060.91965,4958197.83546
30416,481027.48666,4958129.28406
30417,481914.92135,4957961.1033
30418,481996.46103,4957976.09319
30419,481179.71686,4959211.12862
30420,481179.25449,4959053.05731
30421,481178.2895,4958777.23843
30422,481178.08334,4958679.70726
30423,481177.91374,4958621.72191
30424,481176.78485,4958425.10656
30425,481178.84478,4958967.07944
30426,481178.66233,4958877.65731
30428,481179.74851,4959438.29556
30429,480937.65733,4960870.44054
30430,480897.13453,4961046.8518
30431,480225.21743,4960275.06865
30432,480378.77709,4961167.82846
30433,480314.82751,4960970.95998
30434,480248.46687,4960582.58996
30435,480297.79474,4960677.52694
30436,480205.85129,4960458.97292
30437,480203.7429,4960365.00199
30438,480347.67547,4960746.80211
30439,480430.34297,4960752.88183
30440,480430.6499,4960853.74559
30441,480422.51414,4960935.08419
30442,480664.12067,4961380.13527
30443,480427.58854,4961199.11662
30444,480804.70614,4961213.64268
30445,480753.19515,4961336.65613
30446,480868.48588,4961093.48136
30447,481619.36783,4961025.64028
30449,481538.06515,4961080.08237
30450,481377.9009,4960938.13401
30451,481435.14058,4961013.50589
30452,481178.96513,4960792.52612
30453,481284.06012,4960814.65844
30454,481139.77561,4960805.74889
30455,481491.7213,4961080.2156
30456,482716.98572,4958220.50193
30457,482843.61103,4958321.58263
30458,482748.94942,4958338.16499
30459,483170.5961,4958618.09056
30460,483761.75157,4959308.6239
30461,482279.30559,4958111.38591
30462,482340.95002,4958373.92971
30463,483211.28108,4958746.84151
30464,482903.6087,4958479.93954
30465,482364.37894,4959156.89595
