"n","x","y","geometrysou","centroid","external"
664,477291.60091,4948263.35912,1,1,0
665,478618.78748,4948442.13892,1,1,0
666,479785.27034,4946814.98669,1,1,0
667,479688.84345,4945556.43033,1,1,0
668,479121.38307,4945894.60959,1,1,0
669,478855.36488,4947047.14128,1,1,0
670,478497.80711,4945634.50336,1,1,0
671,477374.59136,4947025.22708,1,1,0
672,477386.27358,4945323.54542,1,1,0
673,475723.11972,4945992.55445,1,1,0
674,475659.78634,4943981.83384,1,1,0
675,475572.26161,4942786.925,1,1,0
676,477963.69487,4942315.13926,1,1,0
677,477688.42215,4944033.24823,1,1,0
678,478078.52039,4943235.38223,1,1,0
679,479314.63755,4943175.58149,1,1,0
680,479356.40909,4944145.21737,1,1,0
681,480371.89002,4945772.3865,1,1,0
682,480659.80973,4947470.41527,1,1,0
683,482005.65166,4947804.88291,1,1,0
684,483700.2601,4947620.10861,1,1,0
685,483421.09777,4946052.28409,1,1,0
686,481765.57579,4945764.96286,1,1,0
687,480347.80034,4944167.53048,1,1,0
688,481355.91221,4944159.27422,1,1,0
689,482354.55629,4944089.18404,1,1,0
690,482330.07681,4943086.07337,1,1,0
691,481331.27567,4943158.92062,1,1,0
692,480314.6044,4943149.00639,1,1,0
693,481176.7135,4942354.74259,1,1,0
694,478447.75135,4939070.97247,1,1,0
695,480869.73541,4939468.8902,1,1,0
696,485126.1304,4940738.01057,1,1,0
697,488341.73413,4940322.84623,1,1,0
698,488334.57721,4935497.07937,1,1,0
699,485136.94393,4937934.7479,1,1,0
700,485517.76421,4934299.53844,1,1,0
701,480703.65641,4934644.25726,1,1,0
702,481304.74649,4930549.8622,1,1,0
703,480830.65134,4926632.61211,1,1,0
704,485731.30133,4928626.48362,1,1,0
705,487964.38496,4928733.247,1,1,0
706,493523.41951,4926010.1948,1,1,0
707,494262.78526,4929357.36957,1,1,0
708,490996.89185,4929722.33686,1,1,0
709,490274.44957,4935968.15433,1,1,0
710,493933.307,4935142.41517,1,1,0
711,493334.13231,4940061.09128,1,1,0
712,495322.2831,4943463.2331,1,1,0
713,491426.90907,4943443.0958,1,1,0
714,492995.68032,4945865.27139,1,1,0
715,489645.90965,4945683.16603,1,1,0
716,488439.03513,4949267.21879,1,1,0
717,490016.03746,4949060.79853,1,1,0
718,492409.61373,4948347.3613,1,1,0
719,495752.03194,4947773.97714,1,1,0
720,495631.88556,4950546.18544,1,1,0
721,492657.58896,4950794.03373,1,1,0
722,491455.15066,4952734.39621,1,1,0
723,495155.1266,4952558.73338,1,1,0
724,496394.44462,4956301.22346,1,1,0
725,497810.68909,4959395.89974,1,1,0
726,500095.49077,4956508.14678,1,1,0
727,498673.17159,4954990.21591,1,1,0
728,499603.66902,4952706.70169,1,1,0
729,502843.24048,4952913.47126,1,1,0
730,503360.66285,4955699.09251,1,1,0
731,506681.2038,4956998.7521,1,1,0
732,506209.55153,4954800.04865,1,1,0
733,505598.58915,4952717.69032,1,1,0
734,507691.39949,4950224.3692,1,1,0
735,505183.94308,4949177.65889,1,1,0
736,500863.92384,4948690.26921,1,1,0
737,502348.29298,4944493.16402,1,1,0
738,498439.82139,4944880.13251,1,1,0
739,498121.92254,4939004.74811,1,1,0
740,499788.15853,4940292.53549,1,1,0
741,498746.023,4934759.00958,1,1,0
742,498213.83463,4930835.63698,1,1,0
743,502544.95567,4929492.46182,1,1,0
744,502675.3324,4931010.57636,1,1,0
745,501972.7708,4934353.57822,1,1,0
746,504683.30572,4935572.2289,1,1,0
747,503683.14209,4940233.79695,1,1,0
748,505108.73894,4943844.76308,1,1,0
749,509236.51816,4944257.50357,1,1,0
750,509206.90623,4940268.5807,1,1,0
751,508529.75817,4935802.55797,1,1,0
752,513244.71193,4935242.74118,1,1,0
753,514018.30785,4940213.97112,1,1,0
754,514038.00532,4944255.25156,1,1,0
755,517234.71113,4943975.82425,1,1,0
756,519756.24048,4943562.34586,1,1,0
757,513294.90949,4948391.21324,1,1,0
758,509240.24411,4947470.38981,1,1,0
759,509820.52178,4949596.29242,1,1,0
760,511081.33785,4951457.17051,1,1,0
761,511240.45358,4952602.60141,1,1,0
762,510100.11539,4952365.45405,1,1,0
763,508928.69633,4952304.21029,1,1,0
764,508050.36424,4952723.75482,1,1,0
765,508944.71361,4953454.46553,1,1,0
766,510109.09277,4953501.78559,1,1,0
767,511220.71535,4953418.31725,1,1,0
768,511303.70366,4954121.76676,1,1,0
769,510151.90191,4954348.09601,1,1,0
770,508575.75793,4954872.45924,1,1,0
771,510132.41806,4955996.23176,1,1,0
772,513472.82676,4954079.7294,1,1,0
773,512358.29405,4953142.18728,1,1,0
774,513348.51214,4952197.50942,1,1,0
775,514946.60249,4949971.4974,1,1,0
776,518310.84955,4949643.79206,1,1,0
777,444463.90791,4994682.63258,1,1,0
778,447385.32201,4998064.55415,1,1,0
779,447894.85482,4995138.4488,1,1,0
780,451826.51211,4995156.91226,1,1,0
781,452328.99343,4997062.19387,1,1,0
782,455903.76563,4996132.39898,1,1,0
783,455101.03159,4994571.07109,1,1,0
784,458126.06199,4995335.0449,1,1,0
785,458143.31013,4998855.13882,1,1,0
786,455696.33734,4998862.32241,1,1,0
787,452040.12531,4998871.6119,1,1,0
788,458121.43433,5000975.19726,1,1,0
789,455529.71059,5001558.3209,1,1,0
790,450971.73195,5002455.05752,1,1,0
791,453162.5135,5005481.89445,1,1,0
792,455418.3462,5004730.40753,1,1,0
793,455426.51976,5003518.55801,1,1,0
794,457445.51743,5003055.40902,1,1,0
795,458485.10976,5003065.32827,1,1,0
796,457656.81276,5004640.10224,1,1,0
797,457641.97526,5005785.11162,1,1,0
798,455746.46591,5005881.46195,1,1,0
799,455503.00885,5007138.54448,1,1,0
800,457648.59765,5006997.91295,1,1,0
801,457818.78078,5008064.61427,1,1,0
802,459791.78215,5008276.64145,1,1,0
803,462184.30919,5007333.7396,1,1,0
804,460060.71663,5005657.17683,1,1,0
805,462680.90656,5004765.67676,1,1,0
806,460279.50032,5003664.68716,1,1,0
807,460371.67423,5001449.30463,1,1,0
808,460000.58738,5000830.41351,1,1,0
809,462869.15754,4999548.08398,1,1,0
810,462456.03947,5001715.37187,1,1,0
811,465261.67274,5001954.5919,1,1,0
812,465141.91456,5005032.21389,1,1,0
813,465620.74232,5006586.63975,1,1,0
814,467596.52955,5005099.75336,1,1,0
815,467340.78244,5004433.79111,1,1,0
816,467979.69233,5003689.44687,1,1,0
817,468044.03264,5002179.09876,1,1,0
818,468026.06398,5000476.40125,1,1,0
819,469652.91745,5000376.86362,1,1,0
820,469624.62529,5001172.56051,1,1,0
821,469590.39323,5002392.04052,1,1,0
822,470630.7972,5002784.85755,1,1,0
823,470802.99771,5001931.70763,1,1,0
824,470845.8527,5001208.06734,1,1,0
825,470866.3564,5000411.28879,1,1,0
826,472249.46465,5000477.49728,1,1,0
827,472902.44136,5000685.84308,1,1,0
828,475370.04472,4998399.98351,1,1,0
829,475797.07767,4997047.16068,1,1,0
830,476485.61294,4995975.13006,1,1,0
831,474673.27891,4995829.78654,1,1,0
832,474502.66385,4997101.41207,1,1,0
833,474050.36993,4997891.14472,1,1,0
834,474448.92126,4998588.9301,1,1,0
835,472623.85439,4999096.73955,1,1,0
836,472772.93401,4997951.37398,1,1,0
837,472784.32801,4997309.74671,1,1,0
838,472660.63667,4996100.65438,1,1,0
839,471164.35421,4995904.90336,1,1,0
840,469822.91682,4995896.26087,1,1,0
841,469855.94144,4997100.49478,1,1,0
842,471149.04805,4997045.8917,1,1,0
843,471170.77464,4997589.35972,1,1,0
844,470901.96093,4998823.0425,1,1,0
845,469655.74253,4998607.56494,1,1,0
846,468797.57087,4998689.9558,1,1,0
847,467622.08429,4999134.55736,1,1,0
848,467603.89504,4997935.512,1,1,0
849,467597.36352,4997141.04188,1,1,0
850,468859.13436,4997094.86339,1,1,0
851,468889.07789,4996042.40205,1,1,0
852,467772.39493,4996487.09831,1,1,0
853,467512.55294,4995745.58084,1,1,0
854,468632.88561,4994986.85977,1,1,0
855,467386.92373,4994278.39372,1,1,0
856,467363.44867,4993088.29033,1,1,0
857,465464.85923,4993313.73678,1,1,0
858,464952.58692,4994240.01517,1,1,0
859,465981.15428,4994366.40283,1,1,0
860,465506.19992,4995402.23247,1,1,0
861,465685.91825,4996351.99676,1,1,0
862,465443.89675,4997053.86162,1,1,0
863,466283.82747,4997220.9373,1,1,0
864,465369.04903,4998864.37874,1,1,0
865,464265.16067,4997497.04325,1,1,0
866,464009.80843,4995719.6493,1,1,0
867,462953.14767,4996202.47894,1,1,0
868,462953.83133,4997453.02754,1,1,0
869,462002.03048,4997977.46623,1,1,0
870,461865.30361,4999063.33622,1,1,0
871,460010.87518,4998800.12462,1,1,0
872,460028.36691,4996742.71914,1,1,0
873,462182.73531,4995646.88492,1,1,0
874,460547.21495,4995373.76587,1,1,0
875,459305.0656,4994432.35365,1,1,0
876,460247.63792,4993660.77025,1,1,0
877,461767.99801,4993618.41039,1,1,0
878,463010.31941,4993166.00826,1,1,0
879,464068.98327,4993515.27159,1,1,0
880,464014.54459,4991903.75946,1,1,0
881,463086.93396,4990974.28321,1,1,0
882,463269.16591,4989156.01503,1,1,0
883,464002.86487,4987094.97177,1,1,0
884,462833.27182,4987068.16895,1,1,0
885,463086.74346,4985965.15852,1,1,0
886,463916.04337,4985448.581,1,1,0
887,463081.94849,4985182.71422,1,1,0
888,462295.3824,4985454.18192,1,1,0
889,461720.69111,4985565.25965,1,1,0
890,461597.55062,4986326.12786,1,1,0
891,460775.93239,4986402.60689,1,1,0
892,461119.44262,4987412.03893,1,1,0
893,459501.12424,4987874.2342,1,1,0
894,459635.337,4989527.79015,1,1,0
895,461134.05691,4989105.12541,1,1,0
896,461288.86081,4991422.50711,1,1,0
897,459641.28038,4991431.07398,1,1,0
898,458052.50763,4991717.15631,1,1,0
899,455516.78879,4991992.05449,1,1,0
900,451989.40206,4992157.35207,1,1,0
901,448176.08273,4992114.90913,1,1,0
902,445408.21214,4990975.49365,1,1,0
903,444963.25714,4992199.16268,1,1,0
904,443005.46548,4992488.07237,1,1,0
905,441794.19869,4991310.55222,1,1,0
906,441597.82035,4989600.53123,1,1,0
907,441754.8849,4987826.75293,1,1,0
908,444922.8092,4987120.83577,1,1,0
909,446759.52016,4989630.38757,1,1,0
910,447931.6024,4987230.63812,1,1,0
911,452023.18229,4988798.7074,1,1,0
912,455196.95155,4988395.50298,1,1,0
913,455463.81459,4989650.61462,1,1,0
914,458102.4817,4989197.65461,1,1,0
915,457702.05741,4986915.38573,1,1,0
916,457156.80649,4985263.4975,1,1,0
917,455241.24838,4986479.55106,1,1,0
918,451806.17811,4986569.95225,1,1,0
919,448060.69453,4985007.15469,1,1,0
920,451676.82013,4984155.79634,1,1,0
921,452369.81594,4982221.6029,1,1,0
922,453565.75443,4982218.01133,1,1,0
923,454363.66552,4982217.45172,1,1,0
924,455208.41964,4983790.85902,1,1,0
925,457630.87318,4983656.51809,1,1,0
926,457814.35205,4981564.90574,1,1,0
927,455878.58072,4981921.19163,1,1,0
928,456028.45216,4980314.93293,1,1,0
929,453917.49193,4981122.55623,1,1,0
930,453968.54323,4980122.80079,1,1,0
931,452249.79064,4980544.53364,1,1,0
932,450423.72513,4981327.02891,1,1,0
933,449860.00998,4982641.12654,1,1,0
934,448245.21028,4983187.38023,1,1,0
935,448271.56356,4981564.30503,1,1,0
936,445026.80825,4981471.40225,1,1,0
937,444660.96882,4983758.67622,1,1,0
938,441048.53497,4984315.22531,1,1,0
939,440699.62831,4979833.43362,1,1,0
940,442733.98422,4979117.98143,1,1,0
941,445677.06817,4978418.08574,1,1,0
942,442304.27713,4975992.61518,1,1,0
943,440238.35378,4975071.36942,1,1,0
944,440124.925,4971851.93301,1,1,0
945,442225.42662,4971582.10105,1,1,0
946,442862.983,4973495.8298,1,1,0
947,445983.88192,4972175.60763,1,1,0
948,446382.56049,4974111.19312,1,1,0
949,445272.97745,4975597.31288,1,1,0
950,448005.93863,4975488.51431,1,1,0
951,448499.01815,4976942.61154,1,1,0
952,448153.84033,4979360.87183,1,1,0
953,450753.32384,4978473.49456,1,1,0
954,453534.13336,4978531.12515,1,1,0
955,455780.69209,4978095.02201,1,1,0
956,454555.05336,4976007.09118,1,1,0
957,451624.69154,4974922.12668,1,1,0
958,450349.29712,4976198.94713,1,1,0
959,449318.93455,4974028.48423,1,1,0
960,451082.69523,4972217.60771,1,1,0
961,453798.53543,4973742.17332,1,1,0
962,453643.01955,4971621.21492,1,1,0
963,455273.13966,4972489.52219,1,1,0
964,455876.25089,4971503.95819,1,1,0
965,457838.61143,4971952.07562,1,1,0
966,459290.4567,4972363.8002,1,1,0
967,459412.4164,4973918.43479,1,1,0
968,457379.69966,4973451.2449,1,1,0
969,456713.15762,4974442.41759,1,1,0
970,458320.20262,4976292.66615,1,1,0
971,457781.52675,4978821.46612,1,1,0
972,459002.93395,4979711.13121,1,1,0
973,459232.65023,4980354.60663,1,1,0
974,460379.17715,4980118.06104,1,1,0
975,460181.13471,4979264.87807,1,1,0
976,459335.76463,4977795.597,1,1,0
977,459726.95836,4975625.23444,1,1,0
978,461064.96162,4976027.84254,1,1,0
979,461302.34615,4975281.81329,1,1,0
980,460967.532,4974413.01675,1,1,0
981,461195.34702,4973209.90873,1,1,0
982,459962.89086,4971863.64606,1,1,0
983,460642.48153,4971720.03952,1,1,0
984,461446.67182,4971726.86832,1,1,0
985,462477.84646,4971704.77551,1,1,0
986,464037.87947,4971941.6766,1,1,0
987,462494.36801,4973236.04043,1,1,0
988,463692.57593,4973651.44379,1,1,0
989,462397.23249,4974604.36402,1,1,0
990,463651.14946,4975350.65174,1,1,0
991,462514.95572,4975591.16455,1,1,0
992,461885.9659,4976938.93461,1,1,0
993,461927.03962,4977887.09221,1,1,0
994,461510.106,4979311.59621,1,1,0
995,462941.84203,4978818.21866,1,1,0
996,462411.88363,4980334.86404,1,1,0
997,463411.83945,4980341.66296,1,1,0
998,463183.12468,4981941.13342,1,1,0
999,462383.02355,4981543.22573,1,1,0
1000,461644.17297,4981418.31441,1,1,0
1001,460877.67525,4981337.19617,1,1,0
1002,459649.41101,4981490.94228,1,1,0
1003,459492.94854,4983510.22649,1,1,0
1004,460754.5039,4983239.78174,1,1,0
1005,460687.32959,4984375.54494,1,1,0
1006,460371.52174,4985147.6721,1,1,0
1007,459409.44571,4985357.24865,1,1,0
1008,459379.44447,4986667.94431,1,1,0
1009,460489.68268,4985834.78362,1,1,0
1010,461617.67377,4983921.21671,1,1,0
1011,462417.68379,4983833.44354,1,1,0
1012,463217.56178,4983643.70005,1,1,0
1013,463786.41716,4983536.10164,1,1,0
1014,464376.6189,4979423.68249,1,1,0
1015,464117.23663,4977815.99934,1,1,0
1016,464767.76184,4977874.93971,1,1,0
1017,464960.37664,4975646.39961,1,1,0
1018,465304.43515,4974481.90754,1,1,0
1019,465292.45865,4973490.92353,1,1,0
1020,465777.63508,4972444.80773,1,1,0
1021,465633.35836,4971476.68578,1,1,0
1022,467622.87673,4971377.39268,1,1,0
1023,467331.1451,4972237.38581,1,1,0
1024,466838.24307,4973027.56905,1,1,0
1025,467848.19243,4973382.79785,1,1,0
1026,466875.42616,4973840.09228,1,1,0
1027,467023.08174,4974538.89943,1,1,0
1028,467619.13828,4974552.23428,1,1,0
1029,468249.91492,4975149.19113,1,1,0
1030,467623.99784,4975219.74791,1,1,0
1031,467011.33553,4975210.19675,1,1,0
1032,466493.13895,4974935.31153,1,1,0
1033,466147.15062,4976237.19035,1,1,0
1034,467372.87602,4976251.93788,1,1,0
1035,468305.24318,4976272.21073,1,1,0
1036,467616.79837,4977161.9384,1,1,0
1037,467661.72353,4977695.56554,1,1,0
1038,465871.27826,4977079.87855,1,1,0
1039,466024.6603,4978377.15805,1,1,0
1040,467193.04545,4978235.96634,1,1,0
1041,467709.98814,4979151.60845,1,1,0
1042,465780.43812,4979502.99314,1,1,0
1043,464184.12037,4980500.22842,1,1,0
1044,464107.87276,4982025.02011,1,1,0
1045,464180.18514,4983389.18408,1,1,0
1046,464695.47768,4983257.89308,1,1,0
1047,465328.46839,4981808.67489,1,1,0
1048,465797.13868,4980528.54489,1,1,0
1049,467554.23144,4980675.87158,1,1,0
1050,467886.14138,4981657.68629,1,1,0
1051,467335.2789,4982728.3226,1,1,0
1052,467710.80887,4984337.84209,1,1,0
1053,465831.47278,4983484.63908,1,1,0
1054,464305.72662,4984939.6612,1,1,0
1055,464778.37306,4985329.8544,1,1,0
1056,466033.97438,4985648.00956,1,1,0
1057,467652.4646,4986098.19539,1,1,0
1058,467599.68935,4987367.09861,1,1,0
1059,466276.06575,4987454.0262,1,1,0
1060,465246.37502,4987160.70309,1,1,0
1061,464604.34313,4987032.32235,1,1,0
1062,464678.09061,4988819.02993,1,1,0
1063,464969.07314,4990055.02001,1,1,0
1064,465799.65271,4988900.08577,1,1,0
1065,467691.64759,4988748.0807,1,1,0
1066,467157.76764,4989941.22068,1,1,0
1067,465385.72605,4990928.95858,1,1,0
1068,465479.02464,4992355.43525,1,1,0
1069,467170.60528,4991500.30593,1,1,0
1070,468774.91554,4992800.83437,1,1,0
1071,468977.06837,4993990.64174,1,1,0
1072,469704.09435,4992519.58791,1,1,0
1073,470171.56224,4993066.31119,1,1,0
1074,469845.65185,4994415.47442,1,1,0
1075,471152.30906,4994308.61756,1,1,0
1076,471200.38907,4992572.47055,1,1,0
1077,472304.88022,4992611.02125,1,1,0
1078,472727.56967,4993370.10312,1,1,0
1079,472519.53343,4994433.42941,1,1,0
1080,473949.57648,4994519.09258,1,1,0
1081,475552.6354,4994309.77056,1,1,0
1082,476679.62818,4993744.39977,1,1,0
1083,476920.24704,4994395.34438,1,1,0
1084,477668.37652,4993831.36726,1,1,0
1085,476809.83635,4993067.63319,1,1,0
1086,475619.49016,4993132.91929,1,1,0
1087,474027.75031,4993303.62245,1,1,0
1088,474070.03933,4992314.71382,1,1,0
1089,472922.01847,4992184.97238,1,1,0
1090,472835.66119,4991672.98336,1,1,0
1091,474327.55862,4991638.88661,1,1,0
1092,475752.41537,4991400.08648,1,1,0
1093,475636.45642,4992289.80239,1,1,0
1094,476822.86854,4992320.77534,1,1,0
1095,476908.2362,4991551.8182,1,1,0
1096,476987.6868,4990934.61321,1,1,0
1097,477676.2953,4991782.25258,1,1,0
1098,477278.58243,4989694.49665,1,1,0
1099,475979.84244,4989051.57639,1,1,0
1100,476496.87601,4989988.68298,1,1,0
1101,475892.92208,4990189.75647,1,1,0
1102,475223.66798,4990435.4603,1,1,0
1103,474414.6892,4991071.70713,1,1,0
1104,474603.86766,4990217.75574,1,1,0
1105,474904.36504,4989288.54656,1,1,0
1106,473850.57004,4988686.27738,1,1,0
1107,472805.33104,4988338.37304,1,1,0
1108,472367.9315,4989716.45339,1,1,0
1109,473583.95356,4990251.18094,1,1,0
1110,473214.70041,4991065.24943,1,1,0
1111,471630.81228,4990982.05273,1,1,0
1112,470053.29803,4990992.77563,1,1,0
1113,468797.48378,4991196.13711,1,1,0
1114,468854.22723,4989889.89858,1,1,0
1115,470091.05237,4989695.5347,1,1,0
1116,471129.40156,4989733.27766,1,1,0
1117,471848.93506,4988619.18124,1,1,0
1118,470745.60354,4988783.62265,1,1,0
1119,469613.89982,4989004.41684,1,1,0
1120,468851.49701,4989060.53942,1,1,0
1121,468846.89547,4988275.20682,1,1,0
1122,469644.28087,4988284.77727,1,1,0
1123,470835.54099,4988187.79865,1,1,0
1124,471913.45577,4987859.04769,1,1,0
1125,472570.48043,4987604.72455,1,1,0
1126,472524.30566,4987003.06475,1,1,0
1127,471989.44482,4987019.82194,1,1,0
1128,471237.13473,4987260.6992,1,1,0
1129,470439.77118,4987269.02673,1,1,0
1130,469648.32523,4987281.41014,1,1,0
1131,468847.73076,4987315.56519,1,1,0
1132,468846.02618,4986103.65351,1,1,0
1133,469641.29683,4986070.04335,1,1,0
1134,470838.47546,4986055.02593,1,1,0
1135,472115.52619,4986000.01195,1,1,0
1136,472105.58374,4984862.21054,1,1,0
1137,470836.6046,4985044.07451,1,1,0
1138,469632.39589,4985047.92344,1,1,0
1139,468835.41866,4985069.68716,1,1,0
1140,468822.15306,4984249.57829,1,1,0
1141,469621.72983,4984251.09135,1,1,0
1142,470830.55086,4984235.20539,1,1,0
1143,472007.18242,4983674.28128,1,1,0
1144,471987.46235,4982597.55987,1,1,0
1145,471130.72448,4983377.45964,1,1,0
1146,470548.32144,4983042.0016,1,1,0
1147,470697.04167,4982116.17603,1,1,0
1148,469222.21868,4983015.97122,1,1,0
1149,469636.09255,4981749.01238,1,1,0
1150,468803.0716,4981698.37779,1,1,0
1151,468824.38918,4980677.94142,1,1,0
1152,469608.75377,4980680.0812,1,1,0
1153,470648.1101,4980018.79472,1,1,0
1154,470492.3875,4980661.02853,1,1,0
1155,470952.17299,4981480.24744,1,1,0
1156,472060.9886,4981775.5152,1,1,0
1157,471852.95781,4980940.40431,1,1,0
1158,471537.79558,4980446.25988,1,1,0
1159,471835.77909,4979972.07071,1,1,0
1160,472643.16963,4980116.06585,1,1,0
1161,473570.12705,4980112.83082,1,1,0
1162,473736.01377,4980876.07084,1,1,0
1163,474056.78381,4982030.97242,1,1,0
1164,472943.54154,4982296.39635,1,1,0
1165,474360.62877,4984179.42435,1,1,0
1166,473652.08304,4983948.47188,1,1,0
1167,472884.79136,4984088.87349,1,1,0
1168,472976.90019,4985903.17076,1,1,0
1169,473666.22655,4985702.15817,1,1,0
1170,474465.23802,4985641.68247,1,1,0
1171,474257.15005,4986618.17431,1,1,0
1172,472993.5224,4986684.66044,1,1,0
1173,473571.52191,4987127.80381,1,1,0
1174,474487.99015,4987756.50089,1,1,0
1175,475629.98519,4988284.37832,1,1,0
1176,477145.24542,4988265.25402,1,1,0
1177,477192.12306,4987344.78092,1,1,0
1178,475789.1935,4987628.52964,1,1,0
1179,474973.08221,4987361.14173,1,1,0
1180,475772.89069,4987205.71845,1,1,0
1181,476892.36852,4986771.81654,1,1,0
1182,476196.52683,4986703.91196,1,1,0
1183,475493.13966,4986746.18111,1,1,0
1184,475097.93832,4986777.64622,1,1,0
1185,475101.22219,4986077.86936,1,1,0
1186,475503.48664,4986075.65204,1,1,0
1187,476207.93657,4986069.98152,1,1,0
1188,477080.89395,4986051.77858,1,1,0
1189,477691.42014,4986061.41074,1,1,0
1190,477965.79629,4985016.24396,1,1,0
1191,477509.5828,4985012.97097,1,1,0
1192,477007.99033,4985051.96297,1,1,0
1193,476410.72317,4985059.89556,1,1,0
1194,475911.4919,4985068.18489,1,1,0
1195,475510.88122,4985071.17862,1,1,0
1196,475109.8484,4985073.74488,1,1,0
1197,475171.32373,4984269.57838,1,1,0
1198,475525.64772,4984034.05562,1,1,0
1199,476209.78442,4984060.78791,1,1,0
1200,476265.28213,4983324.81672,1,1,0
1201,475490.59331,4983247.30269,1,1,0
1202,475090.4135,4983525.77459,1,1,0
1203,475099.75099,4982464.51833,1,1,0
1204,475503.7602,4982458.93722,1,1,0
1205,476158.51716,4982557.82599,1,1,0
1206,476094.78371,4981657.8054,1,1,0
1207,475496.78235,4981657.56588,1,1,0
1208,475093.64096,4981643.35823,1,1,0
1209,475296.29898,4980852.24692,1,1,0
1210,474882.36491,4980075.70601,1,1,0
1211,476382.4892,4980305.9501,1,1,0
1212,476558.99799,4981035.78693,1,1,0
1213,476831.03745,4981617.20059,1,1,0
1214,477168.82681,4981963.21929,1,1,0
1215,476998.54771,4982498.09572,1,1,0
1216,477481.11387,4982522.03916,1,1,0
1217,478003.82662,4982475.78717,1,1,0
1218,478061.44517,4983274.0716,1,1,0
1219,477512.19093,4983272.9826,1,1,0
1220,477001.45948,4983273.99793,1,1,0
