route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,agency_raw_name,trip_destination,trip_short_name,trip_route_name,pub_dir_id,rm_block_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,stop_distance,stop_is_skipped,arrival_h,arrival_m,departure_h,departure_m,tod,index,trip_num_for_shape,trip_num_total,num_pattern,trip_num_N_most,number_of_stops
465-58,20190518-Weekday-04,051-RD-465.5S-0717-20190518-Weekday-04,465 BURNSVILLE STATION,0,51,4650412,,MV2019,BURNSVILLE STATION,465,465,Southbound,051-RD,26220.0,26220.0,00076,1,0,0,1,0.0,0,7,17,7,17,pk,225,3,4,2,4,10
465-58,20190518-Weekday-04,032-CN-465.0N-0715-20190518-Weekday-04,465U UNIVERSITY OF MN,1,32,4650406,,MV2019,UNIVERSITY OF MN,465U,465U,Northbound,032-CN,26100.0,26100.0,00064,1,0,0,1,0.0,0,7,15,7,15,pk,223,5,11,2,10,5
465-58,20190518-Weekday-04,103-CN-465.3N-0954-20190518-Weekday-04,465U UNIV OF MINN/MINNEAPOLIS,1,103,4650411,,MV2019,UNIV OF MINN/MINNEAPOLIS,465U,465U,Northbound,103-CN,35640.0,35640.0,01609,1,0,0,1,0.0,0,9,54,9,54,op,231,3,12,2,10,21
465-58,20190518-Weekday-04,301-RL-465.2N-1306-20190518-Weekday-04,465U UNIV OF MINN/MINNEAPOLIS,1,301,4650404,,MV2019,UNIV OF MINN/MINNEAPOLIS,465U,465U,Northbound,301-RL,47160.0,47160.0,00064,1,0,0,1,0.0,0,13,6,13,6,op,230,7,12,2,10,13
465-58,20190518-Weekday-04,103-CN-465.1N-0658-20190518-Weekday-04,465U UNIVERSITY OF MN,1,103,4650407,,MV2019,UNIVERSITY OF MN,465U,465U,Northbound,103-CN,25080.0,25080.0,00064,1,0,0,1,0.0,0,6,58,6,58,pk,224,5,11,2,10,6
444-58,20190518-Weekday-04,309-RL-444.1N-1231-20190518-Weekday-04,444 MALL OF AMERICA,1,309,4440245,,MV2019,MALL OF AMERICA,444,444,Northbound,309-RL,45060.0,45060.0,00160,1,0,0,1,0.0,0,12,31,12,31,op,314,6,12,2,12,41
421-58,20190518-Weekday-04,316-S1-421.0E-1333-20190518-Weekday-04,421 BURNSVILLE FLEX,0,316,4210037,,MV2019,BURNSVILLE FLEX,421,421,Eastbound,316-S1,48780.0,48780.0,00160,1,0,0,1,0.0,0,13,33,13,33,op,391,4,4,1,4,7
440-58,20190518-Weekday-04,305-MA-440.0S-1148-20190518-Weekday-04,440 APPLE VALLEY,0,305,4400246,,MV2019,APPLE VALLEY,440,440,Southbound,305-MA,42480.0,42480.0,01541,1,0,0,1,0.0,0,11,48,11,48,op,355,4,4,1,4,42
426-58,20190518-Weekday-04,062-S1-426.0N-0659-20190518-Weekday-04,426 BURNSVILLE STATION,1,62,4260046,,MV2019,BURNSVILLE STATION,426,426,Northbound,062-S1,25140.0,25140.0,00015,1,0,0,1,0.0,0,6,59,6,59,pk,378,5,5,1,5,34
442-58,20190518-Weekday-04,005-S1-442.1W-0750-20190518-Weekday-04,442 BURNSVILLE CENTER,1,5,4420219,,MV2019,BURNSVILLE CENTER,442,442,Westbound,005-S1,28200.0,28200.0,01499,1,0,0,1,0.0,0,7,50,7,50,pk,328,3,3,1,3,38
445-58,20190518-Weekday-04,310-MA-445.0W-1259-20190518-Weekday-04,445 CEDAR GROVE STATION,1,310,4450143,,MV2019,CEDAR GROVE STATION,445,445,Westbound,310-MA,46740.0,46740.0,00929,1,0,0,1,0.0,0,12,59,12,59,op,292,5,5,1,5,34
440-58,20190518-Weekday-04,012-MA-440.0S-0848-20190518-Weekday-04,440 APPLE VALLEY,0,12,4400246,,MV2019,APPLE VALLEY,440,440,Southbound,012-MA,31680.0,31680.0,01541,1,0,0,1,0.0,0,8,48,8,48,pk,349,2,2,1,2,42
444-58,20190518-Weekday-04,018-RL-444.1S-0736-20190518-Weekday-04,444A SAVAGE PARK & RIDE,0,18,4440244,,MV2019,SAVAGE PARK & RIDE,444A,444A,Southbound,018-RL,27360.0,27360.0,01425,1,0,0,1,0.0,0,7,36,7,36,pk,308,5,6,2,6,41
420-58,20190518-Weekday-04,317-S1-420.0W-1325-20190518-Weekday-04,420 APPLE VALLEY,1,317,4200135,,MV2019,APPLE VALLEY,420,420,Westbound,317-S1,48300.0,48300.0,01613,1,0,0,1,0.0,0,13,25,13,25,op,412,6,7,2,7,8
444-58,20190518-Weekday-04,007-RL-444.1N-0731-20190518-Weekday-04,444 MALL OF AMERICA,1,7,4440245,,MV2019,MALL OF AMERICA,444,444,Northbound,007-RL,27060.0,27060.0,00160,1,0,0,1,0.0,0,7,31,7,31,pk,306,5,6,2,6,41
438-58,20190518-Weekday-04,022-S1-438.1E-0850-20190518-Weekday-04,438 THOMAS LAKE,0,22,4380028,,MV2019,THOMAS LAKE,438,438,Eastbound,022-S1,31800.0,31800.0,01541,1,0,0,1,0.0,0,8,50,8,50,pk,363,2,2,1,2,28
444-58,20190518-Weekday-04,018-RL-444.1S-0936-20190518-Weekday-04,444A SAVAGE PARK & RIDE,0,18,4440244,,MV2019,SAVAGE PARK & RIDE,444A,444A,Southbound,018-RL,34560.0,34560.0,01425,1,0,0,1,0.0,0,9,36,9,36,op,317,6,12,2,12,41
442-58,20190518-Weekday-04,005-S1-442.7E-0627-20190518-Weekday-04,442 APPLE VALLEY,0,5,4420221,,MV2019,APPLE VALLEY,442,442,Eastbound,005-S1,23220.0,23220.0,00435,1,0,0,1,0.0,0,6,27,6,27,pk,330,1,3,2,3,30
445-58,20190518-Weekday-04,078-MA-445.0W-0657-20190518-Weekday-04,445 CEDAR GROVE STATION,1,78,4450143,,MV2019,CEDAR GROVE STATION,445,445,Westbound,078-MA,25020.0,25020.0,00929,1,0,0,1,0.0,0,6,57,6,57,pk,284,4,5,2,5,34
442-58,20190518-Weekday-04,312-S1-442.1W-1249-20190518-Weekday-04,442 BURNSVILLE CENTER,1,312,4420220,,MV2019,BURNSVILLE CENTER,442,442,Westbound,312-S1,46140.0,46200.0,01499,1,0,0,1,1808.0,0,12,49,12,50,op,336,1,6,2,6,38
442-58,20190518-Weekday-04,317-S1-442.1W-1350-20190518-Weekday-04,442 BURNSVILLE CENTER,1,317,4420219,,MV2019,BURNSVILLE CENTER,442,442,Westbound,317-S1,49800.0,49800.0,01499,1,0,0,1,0.0,0,13,50,13,50,op,335,5,6,2,6,38
444-58,20190518-Weekday-04,308-RL-444.2S-1306-20190518-Weekday-04,444C BURNSVILLE CENTER,0,308,4440242,,MV2019,BURNSVILLE CENTER,444C,444C,Southbound,308-RL,47160.0,47160.0,01425,1,0,0,1,0.0,0,13,6,13,6,op,316,6,12,2,12,38
438-58,20190518-Weekday-04,022-S1-438.1W-1117-20190518-Weekday-04,438 CEDAR GROVE,1,22,4380029,,MV2019,CEDAR GROVE,438,438,Westbound,022-S1,40620.0,40620.0,01351,1,0,0,1,0.0,0,11,17,11,17,op,366,6,6,1,6,26
445-58,20190518-Weekday-04,078-MA-445.0E-0923-20190518-Weekday-04,445 EAGAN/DODD & OPPERMAN,0,78,4450141,,MV2019,EAGAN/DODD & OPPERMAN,445,445,Eastbound,078-MA,33780.0,33780.0,01541,1,0,0,1,0.0,0,9,23,9,23,op,293,6,6,1,6,36
444-58,20190518-Weekday-04,308-RL-444.2N-1204-20190518-Weekday-04,444 MALL OF AMERICA,1,308,4440246,,MV2019,MALL OF AMERICA,444,444,Northbound,308-RL,43440.0,43440.0,01389,1,0,0,1,0.0,0,12,4,12,4,op,315,6,12,2,12,38
446-58,20190518-Weekday-04,041-RL-446.0N-0633-20190518-Weekday-04,446 46TH ST LRT,1,41,4460137,,MV2019,46TH ST LRT,446,446,Northbound,041-RL,23580.0,23580.0,00862,1,0,0,1,0.0,0,6,33,6,33,pk,265,3,3,1,3,47
420-58,20190518-Weekday-04,006-S1-420.0E-0743-20190518-Weekday-04,420 ROSEMOUNT,0,6,4200133,,MV2019,ROSEMOUNT,420,420,Eastbound,006-S1,27780.0,27780.0,01500,1,0,0,1,0.0,0,7,43,7,43,pk,406,2,5,2,4,8
420-58,20190518-Weekday-04,006-S1-420.0E-0943-20190518-Weekday-04,420 ROSEMOUNT,0,6,4200133,,MV2019,ROSEMOUNT,420,420,Eastbound,006-S1,34980.0,34980.0,01500,1,0,0,1,0.0,0,9,43,9,43,op,414,5,6,2,6,8
420-58,20190518-Weekday-04,005-S1-420.1E-1243-20190518-Weekday-04,420D DAKOTA CO TECH,0,5,4200137,,MV2019,DAKOTA CO TECH,420D,420D,Eastbound,005-S1,45780.0,45780.0,01500,1,0,0,1,0.0,0,12,43,12,43,op,415,1,6,2,6,9
442-58,20190518-Weekday-04,317-S1-442.1E-1417-20190518-Weekday-04,442 APPLE VALLEY,0,317,4420217,,MV2019,APPLE VALLEY,442,442,Eastbound,317-S1,51420.0,51420.0,01389,1,0,0,1,0.0,0,14,17,14,17,op,337,6,6,1,6,37
421-58,20190518-Weekday-04,062-S1-421.0E-0833-20190518-Weekday-04,421 BURNSVILLE FLEX,0,62,4210037,,MV2019,BURNSVILLE FLEX,421,421,Eastbound,062-S1,30780.0,30780.0,00160,1,0,0,1,0.0,0,8,33,8,33,pk,387,1,1,1,1,7
446-58,20190518-Weekday-04,056-RA-446.0N-1003-20190518-Weekday-04,446 46TH ST LRT,1,56,4460137,,MV2019,46TH ST LRT,446,446,Northbound,056-RA,36180.0,36180.0,00862,1,0,0,1,0.0,0,10,3,10,3,op,272,6,6,1,6,47
420-58,20190518-Weekday-04,006-S1-420.4W-0825-20190518-Weekday-04,420 APPLE VALLEY,1,6,4200131,,MV2019,APPLE VALLEY,420,420,Westbound,006-S1,30300.0,30300.0,01613,1,0,0,1,0.0,0,8,25,8,25,pk,404,3,5,2,4,29
445-58,20190518-Weekday-04,012-MA-445.0E-0723-20190518-Weekday-04,445 EAGAN/DODD & OPPERMAN,0,12,4450141,,MV2019,EAGAN/DODD & OPPERMAN,445,445,Eastbound,012-MA,26580.0,26580.0,01541,1,0,0,1,0.0,0,7,23,7,23,pk,286,2,4,2,4,36
438-58,20190518-Weekday-04,022-S1-438.1E-0950-20190518-Weekday-04,438 THOMAS LAKE,0,22,4380028,,MV2019,THOMAS LAKE,438,438,Eastbound,022-S1,35400.0,35400.0,01541,1,0,0,1,0.0,0,9,50,9,50,op,367,6,6,1,6,28
446-58,20190518-Weekday-04,042-RL-446.1S-0711-20190518-Weekday-04,446P BRADDOCK & DIFFLEY,0,42,4460136,,MV2019,BRADDOCK & DIFFLEY,446P,446P,Southbound,042-RL,25860.0,25860.0,00771,1,0,0,1,0.0,0,7,11,7,11,pk,267,1,5,2,3,62
436-58,20190518-Weekday-04,053-RL-436.0S-0748-20190518-Weekday-04,436 DODD & OPPERMAN,0,53,4360096,,MV2019,DODD & OPPERMAN,436,436,Southbound,053-RL,28080.0,28080.0,00771,1,0,0,1,0.0,0,7,48,7,48,pk,372,3,3,1,3,26
446-58,20190518-Weekday-04,056-RA-446.0S-0909-20190518-Weekday-04,446 BRADDOCK & DIFFLEY,0,56,4460141,,MV2019,BRADDOCK & DIFFLEY,446,446,Southbound,056-RA,32940.0,32940.0,00771,1,0,0,1,0.0,0,9,9,9,9,op,273,6,6,1,6,44
444-58,20190518-Weekday-04,039-RL-444.2S-0806-20190518-Weekday-04,444C BURNSVILLE CENTER,0,39,4440242,,MV2019,BURNSVILLE CENTER,444C,444C,Southbound,039-RL,29160.0,29160.0,01425,1,0,0,1,0.0,0,8,6,8,6,pk,309,1,6,2,6,38
440-58,20190518-Weekday-04,078-MA-440.0N-0831-20190518-Weekday-04,440 CEDAR GROVE,1,78,4400245,,MV2019,CEDAR GROVE,440,440,Northbound,078-MA,30660.0,30780.0,01499,1,0,0,1,1808.0,0,8,31,8,33,pk,348,1,5,2,5,40
440-58,20190518-Weekday-04,305-MA-440.0N-1231-20190518-Weekday-04,440 CEDAR GROVE,1,305,4400245,,MV2019,CEDAR GROVE,440,440,Northbound,305-MA,45060.0,45120.0,01499,1,0,0,1,1808.0,0,12,31,12,32,op,354,4,4,1,4,40
421-58,20190518-Weekday-04,062-S1-421.0W-0803-20190518-Weekday-04,421 SAVAGE FLEX,1,62,4210039,,MV2019,SAVAGE FLEX,421,421,Westbound,062-S1,28980.0,28980.0,00064,1,0,0,1,0.0,0,8,3,8,3,pk,386,1,1,1,1,9
421-58,20190518-Weekday-04,062-S1-421.0W-0903-20190518-Weekday-04,421 SAVAGE FLEX,1,62,4210039,,MV2019,SAVAGE FLEX,421,421,Westbound,062-S1,32580.0,32580.0,00064,1,0,0,1,0.0,0,9,3,9,3,op,390,4,4,1,4,9
442-58,20190518-Weekday-04,005-S1-442.1E-0817-20190518-Weekday-04,442 APPLE VALLEY,0,5,4420217,,MV2019,APPLE VALLEY,442,442,Eastbound,005-S1,29820.0,29820.0,01389,1,0,0,1,0.0,0,8,17,8,17,pk,329,2,3,2,3,37
446-58,20190518-Weekday-04,055-RD-446.2S-0634-20190518-Weekday-04,446E EAGAN STATION,0,55,4460125,,MV2019,EAGAN STATION,446E,446E,Southbound,055-RD,23640.0,23640.0,00771,1,0,0,1,0.0,0,6,34,6,34,pk,266,2,5,2,3,21
444-58,20190518-Weekday-04,029-RL-444.2N-0804-20190518-Weekday-04,444 MALL OF AMERICA,1,29,4440246,,MV2019,MALL OF AMERICA,444,444,Northbound,029-RL,29040.0,29040.0,01389,1,0,0,1,0.0,0,8,4,8,4,pk,307,1,6,2,6,38
440-58,20190518-Weekday-04,024-RL-440.2N-0729-20190518-Weekday-04,440V VA MEDICAL CENTER,1,24,4400248,,MV2019,VA MEDICAL CENTER,440V,440V,Northbound,024-RL,26940.0,27060.0,01499,1,0,0,1,1808.0,0,7,29,7,31,pk,347,4,5,2,5,41
475-58,20190518-Weekday-04,090-CT-475.3S-0804-20190518-Weekday-04,475 CGTS/ZOO/APPLE VALLEY,0,90,4750209,,MV2019,CGTS/ZOO/APPLE VALLEY,475,475,Southbound,090-CT,29040.0,29040.0,01600,1,0,0,1,0.0,0,8,4,8,4,pk,181,1,1,1,1,17
445-58,20190518-Weekday-04,107-MA-445.5W-0751-20190518-Weekday-04,445 CEDAR GROVE STATION,1,107,4450152,,MV2019,CEDAR GROVE STATION,445,445,Westbound,107-MA,28260.0,28260.0,00535,1,0,0,1,0.0,0,7,51,7,51,pk,285,1,5,2,5,20
464-58,20190518-Weekday-04,087-RL-464.1N-0652-20190518-Weekday-04,464 MINNEAPOLIS,1,87,4640153,,MV2019,MINNEAPOLIS,464,464,Northbound,087-RL,24720.0,24720.0,01206,1,0,0,1,0.0,0,6,52,6,52,pk,239,3,10,2,6,17
438-58,20190518-Weekday-04,022-S1-438.1W-0712-20190518-Weekday-04,438 CEDAR GROVE,1,22,4380029,,MV2019,CEDAR GROVE,438,438,Westbound,022-S1,25920.0,25920.0,01351,1,0,0,1,0.0,0,7,12,7,12,pk,362,2,2,1,2,26
484-58,20190518-Weekday-04,114-RD-484.1N-0632-20190518-Weekday-04,484 ST PAUL,1,114,4840093,,MV2019,ST PAUL,484R,484R,Northbound,114-RD,23520.0,23520.0,01613,1,0,0,1,0.0,0,6,32,6,32,pk,125,2,6,2,6,10
491-58,20190518-Weekday-04,339-CT-491.1N-1122-20190518-Weekday-04,491A MINNEAPLIS/MYSTIC/SOUTHBRIDGE,1,339,4910062,,MV2019,MINNEAPLIS/MYSTIC/SOUTHBRIDGE,491A,491A,Northbound,339-CT,40920.0,40920.0,01704,1,0,0,1,0.0,0,11,22,11,22,op,101,1,1,1,1,8
491-58,20190518-Weekday-04,016-CT-491.0S-0700-20190518-Weekday-04,491 SOUTHBRIDGE PARK AND RIDE,0,16,4910060,,MV2019,SOUTHBRIDGE PARK AND RIDE,491,491,Southbound,016-CT,25200.0,25200.0,00076,1,0,0,1,0.0,0,7,0,7,0,pk,97,2,3,2,3,5
491-58,20190518-Weekday-04,060-CT-491.3S-0821-20190518-Weekday-04,491A CGTS/SHAKOPEE/MYSTIC,0,60,4910061,,MV2019,CGTS/SHAKOPEE/MYSTIC,491A,491A,Southbound,060-CT,30060.0,30060.0,00076,1,0,0,1,0.0,0,8,21,8,21,pk,98,1,3,2,3,12
493-58,20190518-Weekday-04,059-CT-493.0N-0630-20190518-Weekday-04,493 MINNEAPOLIS,1,59,4930044,,MV2019,MINNEAPOLIS,493,493,Northbound,059-CT,23400.0,23400.0,01723,1,0,0,1,0.0,0,6,30,6,30,pk,83,4,4,1,4,10
411-58,20190518-Weekday-04,951--411.0N-0919-20190518-Weekday-04,MARSCHALL ROAD STATION,1,951,4110001,,MV2019,CHALL ROAD STATION,411,411,Northbound,-951,33540.0,33540.0,01705,1,0,0,1,0.0,0,9,19,9,19,op,422,4,4,1,4,2
411-58,20190518-Weekday-04,951--411.0S-0938-20190518-Weekday-04,MYSTIC LAKE,0,951,4110002,,MV2019,IC LAKE,411,411,Southbound,-951,34680.0,34680.0,01723,1,0,0,1,0.0,0,9,38,9,38,op,423,4,4,1,4,2
493-58,20190518-Weekday-04,415-CT-493.0S-1431-20190518-Weekday-04,493 MARSCHALL RD STATION,0,415,4930043,,MV2019,MARSCHALL RD STATION,493,493,Southbound,415-CT,52260.0,52260.0,00076,1,0,0,1,0.0,0,14,31,14,31,op,87,1,1,1,1,8
493-58,20190518-Weekday-04,010-CT-493.0S-0644-20190518-Weekday-04,493 MARSCHALL RD STATION,0,10,4930043,,MV2019,MARSCHALL RD STATION,493,493,Southbound,010-CT,24240.0,24240.0,00076,1,0,0,1,0.0,0,6,44,6,44,pk,84,1,1,1,1,8
497-58,20190518-Weekday-04,251-S2-497.2W-0640-20190518-Weekday-04,497 DOWNTOWN SHAKOPEE/COMMUNITY CENTER,1,251,4970016,,MV2019,DOWNTOWN SHAKOPEE/COMMUNITY CENTER,497,497,Westbound,251-S2,24000.0,24000.0,01723,1,0,0,1,0.0,0,6,40,6,40,pk,48,3,3,1,3,14
497-58,20190518-Weekday-04,250-S2-497.2W-0940-20190518-Weekday-04,497 DOWNTOWN SHAKOPEE/COMMUNITY CENTER,1,250,4970016,,MV2019,DOWNTOWN SHAKOPEE/COMMUNITY CENTER,497,497,Westbound,250-S2,34800.0,34800.0,01723,1,0,0,1,0.0,0,9,40,9,40,op,52,6,6,1,6,14
497-58,20190518-Weekday-04,250-S2-497.2E-0601-20190518-Weekday-04,497 MARSCHALL RD/DOWNTOWN/COMMUNITY CTR,0,250,4970015,,MV2019,MARSCHALL RD/DOWNTOWN/COMMUNITY CTR,497,497,Eastbound,250-S2,21660.0,21660.0,01730,1,0,0,1,0.0,0,6,1,6,1,pk,49,3,3,1,3,14
497-58,20190518-Weekday-04,251-S2-497.2E-0901-20190518-Weekday-04,497 MARSCHALL RD/DOWNTOWN/COMMUNITY CTR,0,251,4970015,,MV2019,MARSCHALL RD/DOWNTOWN/COMMUNITY CTR,497,497,Eastbound,251-S2,32460.0,32460.0,01730,1,0,0,1,0.0,0,9,1,9,1,op,53,6,6,1,6,14
499-58,20190518-Weekday-04,251-S2-499.1W-0611-20190518-Weekday-04,499 MARSCHALL RD TS,1,251,4990012,,MV2019,MARSCHALL RD TS,499,499,Westbound,251-S2,22260.0,22260.0,01711,1,0,0,1,0.0,0,6,11,6,11,pk,27,3,3,1,3,15
499-58,20190518-Weekday-04,250-S2-499.1W-1311-20190518-Weekday-04,499 MARSCHALL RD TS,1,250,4990012,,MV2019,MARSCHALL RD TS,499,499,Westbound,250-S2,47460.0,47460.0,01711,1,0,0,1,0.0,0,13,11,13,11,op,35,1,6,2,6,15
499-58,20190518-Weekday-04,250-S2-499.0W-0906-20190518-Weekday-04,499 MARSCHALL RD TS,1,250,4990011,,MV2019,MARSCHALL RD TS,499,499,Westbound,250-S2,32760.0,32760.0,01716,1,0,0,1,0.0,0,9,6,9,6,op,34,5,6,2,6,15
499-58,20190518-Weekday-04,250-S2-499.1E-0640-20190518-Weekday-04,499 EAST SHAKOPEE/SBRIDGE P&R,0,250,4990013,,MV2019,EAST SHAKOPEE/SBRIDGE P&R,499,499,Eastbound,250-S2,24000.0,24000.0,01723,1,0,0,1,0.0,0,6,40,6,40,pk,28,2,3,2,3,16
499-58,20190518-Weekday-04,250-S2-499.0E-0840-20190518-Weekday-04,499 EAST SHAKOPEE,0,250,4990014,,MV2019,EAST SHAKOPEE,499,499,Eastbound,250-S2,31200.0,31200.0,01723,1,0,0,1,0.0,0,8,40,8,40,pk,29,1,3,2,3,15
499-58,20190518-Weekday-04,251-S2-499.0E-0940-20190518-Weekday-04,499 EAST SHAKOPEE,0,251,4990014,,MV2019,EAST SHAKOPEE,499,499,Eastbound,251-S2,34800.0,34800.0,01723,1,0,0,1,0.0,0,9,40,9,40,op,36,5,6,2,6,15
499-58,20190518-Weekday-04,250-S2-499.1E-1240-20190518-Weekday-04,499 EAST SHAKOPEE/SBRIDGE P&R,0,250,4990013,,MV2019,EAST SHAKOPEE/SBRIDGE P&R,499,499,Eastbound,250-S2,45600.0,45600.0,01723,1,0,0,1,0.0,0,12,40,12,40,op,37,1,6,2,6,16
495-58,20190518-Weekday-04,120-RL-495.1E-0616-20190518-Weekday-04,495A MALL OF AMERICA/via SHENANDOAH,0,120,4950061,,MV2019,MALL OF AMERICA/via SHENANDOAH,495A,495A,Eastbound,120-RL,22560.0,22560.0,01837,1,0,0,1,0.0,0,6,16,6,16,pk,69,1,3,2,3,4
495-58,20190518-Weekday-04,119-RL-495.2E-0740-20190518-Weekday-04,495 MALL OF AMERICA,0,119,4950060,,MV2019,MALL OF AMERICA,495,495,Eastbound,119-RL,27600.0,27600.0,01705,1,0,0,1,0.0,0,7,40,7,40,pk,68,2,3,2,3,4
495-58,20190518-Weekday-04,119-RL-495.0E-0936-20190518-Weekday-04,495 MALL OF AMERICA,0,119,4950078,,MV2019,MALL OF AMERICA,495,495,Eastbound,119-RL,34560.0,34560.0,01723,1,0,0,1,0.0,0,9,36,9,36,op,76,4,6,2,6,4
495-58,20190518-Weekday-04,333-RL-495.2E-1340-20190518-Weekday-04,495 MALL OF AMERICA,0,333,4950060,,MV2019,MALL OF AMERICA,495,495,Eastbound,333-RL,49200.0,49200.0,01705,1,0,0,1,0.0,0,13,40,13,40,op,77,2,6,2,6,4
495-58,20190518-Weekday-04,119-RL-495.2W-0652-20190518-Weekday-04,495M MARSCHALL RD TS/MYSTIC,1,119,4950067,,MV2019,MARSCHALL RD TS/MYSTIC,495M,495M,Westbound,119-RL,24720.0,24720.0,01425,1,0,0,1,0.0,0,6,52,6,52,pk,66,2,3,2,3,4
495-58,20190518-Weekday-04,119-RL-495.0W-0859-20190518-Weekday-04,495 MARSCHALL RD STATION,1,119,4950064,,MV2019,MARSCHALL RD STATION,495,495,Westbound,119-RL,32340.0,32340.0,01425,1,0,0,1,0.0,0,8,59,8,59,pk,67,1,3,2,3,3
495-58,20190518-Weekday-04,120-RL-495.0W-0959-20190518-Weekday-04,495 MARSCHALL RD STATION,1,120,4950064,,MV2019,MARSCHALL RD STATION,495,495,Westbound,120-RL,35940.0,35940.0,01425,1,0,0,1,0.0,0,9,59,9,59,op,74,4,6,2,6,3
495-58,20190518-Weekday-04,333-RL-495.2W-1252-20190518-Weekday-04,495M MARSCHALL RD TS/MYSTIC,1,333,4950067,,MV2019,MARSCHALL RD TS/MYSTIC,495M,495M,Westbound,333-RL,46320.0,46320.0,01425,1,0,0,1,0.0,0,12,52,12,52,op,75,2,6,2,6,4
420-58,20190518-Weekday-04,005-S1-420.3W-1340-20190518-Weekday-04,420 APPLE VALLEY,1,5,4200142,,MV2019,APPLE VALLEY,420,420,Westbound,005-S1,49200.0,49200.0,01836,1,0,0,1,0.0,0,13,40,13,40,op,413,1,7,2,7,3
420-58,20190518-Weekday-04,001-S1-420.3E-0705-20190518-Weekday-04,420D DAKOTA CO TECH,0,1,4200138,,MV2019,DAKOTA CO TECH,420D,420D,Eastbound,001-S1,25500.0,25800.0,01500,1,0,0,1,4376.0,0,7,5,7,10,pk,407,2,5,2,4,3
420-58,20190518-Weekday-04,001-S1-420.3W-0742-20190518-Weekday-04,420 APPLE VALLEY,1,1,4200140,,MV2019,APPLE VALLEY,420,420,Westbound,001-S1,27720.0,27720.0,01836,1,0,0,1,0.0,0,7,42,7,42,pk,405,1,5,2,4,3
445-58,20190518-Weekday-04,022-S1-445.2E-0636-20190518-Weekday-04,445A EAGAN TRANSIT STATION,0,22,4450144,,MV2019,EAGAN TRANSIT STATION,445A,445A,Eastbound,022-S1,23760.0,23760.0,01541,1,0,0,1,0.0,0,6,36,6,36,pk,287,2,4,2,4,24
490-58,20190518-Weekday-04,112-CT-490.9N-0800-20190518-Weekday-04,490E MINNEAPOLIS/MRTS/SOUTHBRIDGE,1,112,4900116,,MV2019,MINNEAPOLIS/MRTS/SOUTHBRIDGE,490E,490E,Northbound,112-CT,28800.0,28800.0,01723,1,0,0,1,0.0,0,8,0,8,0,pk,109,2,9,2,4,11
490-58,20190518-Weekday-04,111-CT-490.7N-0827-20190518-Weekday-04,490U MINNEAPOLIS/MRTS/SOUTHBRIDGE/U of M,1,111,4900117,,MV2019,MINNEAPOLIS/MRTS/SOUTHBRIDGE/U of M,490U,490U,Northbound,111-CT,30420.0,30420.0,01704,1,0,0,1,0.0,0,8,27,8,27,pk,110,2,9,2,4,17
490-58,20190518-Weekday-04,339-CT-490.8S-1245-20190518-Weekday-04,490G SHAKOPEE/PRIOR LAKE/MARSCHALL RD TS,0,339,4900139,,MV2019,SHAKOPEE/PRIOR LAKE/MARSCHALL RD TS,490G,490G,Southbound,339-CT,45900.0,45900.0,00076,1,0,0,1,0.0,0,12,45,12,45,op,115,1,1,1,1,10
477-58,20190518-Weekday-04,071-RD-477.5N-0652-20190518-Weekday-04,477 MINNEAPOLIS,1,71,4770380,,MV2019,MINNEAPOLIS,477,477,Northbound,071-RD,24720.0,24720.0,01476,1,0,0,1,0.0,0,6,52,6,52,pk,154,3,15,2,11,7
477-58,20190518-Weekday-04,094-RT-477.0N-0703-20190518-Weekday-04,477 MINNEAPOLIS,1,94,4770375,,MV2019,MINNEAPOLIS,477,477,Northbound,094-RT,25380.0,25620.0,01499,1,0,0,1,1808.0,0,7,3,7,7,pk,153,8,15,2,11,6
470-59,20190914-Weekday-03,031-CT-470.1N-0746-20190914-Weekday-03,470 MINNEAPOLIS,1,31,4700210,,MV2019,MINNEAPOLIS,470,470,Northbound,031-CT,27960.0,27960.0,00535,1,0,0,1,0.0,0,7,46,7,46,pk,202,5,8,2,7,7
484-59,20190914-Weekday-03,121-RL-484.0N-0632-20190914-Weekday-03,484 ST PAUL,1,121,4840095,,MV2019,ST PAUL,484,484,Northbound,121-RL,23520.0,23520.0,01242,1,0,0,1,0.0,0,6,32,6,32,pk,120,4,6,2,6,40
480-59,20190914-Weekday-03,031-CT-480.1N-0601-20190914-Weekday-03,480 ST PAUL,1,31,4800212,,MV2019,ST PAUL,480,480,Northbound,031-CT,21660.0,21900.0,01499,1,0,0,1,1808.0,0,6,1,6,5,pk,128,5,11,2,7,13
480-59,20190914-Weekday-03,115-CT-480.3N-0726-20190914-Weekday-03,480 ST PAUL,1,115,4800210,,MV2019,ST PAUL,480,480,Northbound,115-CT,26760.0,26760.0,00460,1,0,0,1,0.0,0,7,26,7,26,pk,129,2,11,2,7,26
476-59,20190914-Weekday-03,049-RL-476.0N-0616-20190914-Weekday-03,476 MINNEAPOLIS,1,49,4760216,,MV2019,MINNEAPOLIS,476,476,Northbound,049-RL,22560.0,22560.0,01097,1,0,0,1,0.0,0,6,16,6,16,pk,160,4,7,2,7,32
